Date,Close/Last,Volume,Open,High,Low,Daily Return,Cumulative Return,SMA_20,SMA_50,EMA_20,EMA_50,Volatility_20
2016-05-27,210.24,62797750,209.53,210.25,209.47,0.004299226139294898,0.039043194622912614,206.50796,206.475904,207.03420665176913,205.4591284923664,0.0070882278869134445
2016-05-31,209.84,109644300,210.56,210.69,209.18,-0.0019025875190259445,0.037066324009094265,206.60146,206.585104,207.30142506588635,205.6309273750187,0.006917684562685595
2016-06-01,210.27,69743400,209.12,210.48,208.89,0.002049180327868827,0.0391914599189489,206.80699999999996,206.697104,207.58414648818288,205.81285179168464,0.006576337175768487
2016-06-02,210.91,62885190,209.8,210.93,209.2399,0.00304370571170387,0.04235445290105799,207.102,206.824104,207.90089444168927,206.01273995671662,0.006402369135865488
2016-06-03,210.28,101655600,210.25,210.69,208.86,-0.0029870560902754972,0.03924088168429418,207.36749999999998,206.96552,208.12747592343317,206.18008348782578,0.006469957561567442
2016-06-06,211.35,64648460,210.7,211.77,210.51,0.005088453490583955,0.04452901057625813,207.64900000000003,207.13011999999998,208.4343829783443,206.38282531183262,0.006505192775252272
2016-06-07,211.68,60838610,211.525,212.34,211.5,0.0015613910574876488,0.0461599288326584,207.93854000000002,207.29892,208.74348936135914,206.59055765254507,0.006504011963461653
2016-06-08,212.37,66060100,211.84,212.52,211.6899,0.0032596371882085418,0.04957003064149501,208.13454000000002,207.443904,209.08887132694397,206.8172024504845,0.0059881488754428185
2016-06-09,212.08,73672890,211.51,212.22,211.19,-0.001365541272307702,0.04813679944647675,208.41354,207.565104,209.37374072437788,207.02358666811256,0.0055121820213909385
2016-06-10,210.07,113245800,210.46,210.86,209.43,-0.009477555639381463,0.038203024612039505,208.58904,207.65610400000003,209.44005113158,207.14305385759835,0.006020191909039887
2016-06-13,208.4492,117376300,209.36,210.37,208.35,-0.007715523396962909,0.030192744884847578,208.7735,207.686688,209.3456843571438,207.19427527494742,0.005940212219135641
2016-06-14,208.04,124789100,208.0,208.74,206.9199,-0.001963068219978714,0.028170406246911472,208.83650000000003,207.722488,209.22133346598724,207.22744095043967,0.005579564877741302
2016-06-15,207.75,108745400,208.54,209.36,207.53,-0.0013939626994807774,0.026737175051893214,208.98146000000003,207.793704,209.08120646922654,207.24793346218715,0.0051206173051787105
2016-06-16,208.37,149194500,206.73,208.57,205.59,0.0029843561973526,0.029801324503311744,209.15446000000003,207.83270399999998,209.0134725197764,207.29193607151313,0.005144220116224074
2016-06-17,206.52,116531100,207.17,207.2,205.75,-0.00887843739501848,0.02065829791440188,209.27046,207.884104,208.77599894646437,207.2616640687087,0.005512459224147761
2016-06-20,207.85,81546570,208.82,209.61,207.75,0.00644005423203553,0.0272313927053478,209.38846000000004,207.95112,208.68780857061063,207.28473606601426,0.005519246326514847
2016-06-21,208.44,72259730,208.3,208.92,207.78,0.0028385855184027697,0.03014727686072982,209.54996,208.03951800000002,208.664207754362,207.33004053401373,0.005521143976408397
2016-06-22,208.1,94503660,208.65,209.5,207.93,-0.0016311648436000414,0.02846693683898427,209.56146000000004,208.08311800000004,208.61047368251798,207.36023502287594,0.0047372562279177225
2016-06-23,210.81,99651290,209.81,210.87,209.27,0.01302258529553102,0.041860235247603406,209.63796000000002,208.139302,208.81995237942104,207.49551992393964,0.005366553132549971
2016-06-24,203.13,332774500,203.63,210.8463,202.72,-0.03643090934965143,0.003904319462291417,209.32745999999997,208.04170200000002,208.2780521528095,207.32432306417732,0.009826581927632649
2016-06-27,199.6,247488400,201.59,201.6,198.65,-0.017378033771476398,-0.013541563704655313,208.79546,207.878102,207.45157099539907,207.02140843420958,0.010340218222452163
2016-06-28,203.1997,158940500,201.48,203.23,201.12,0.018034569138276613,0.004248789166749312,208.463445,207.75731199999998,207.04663090059915,206.87153751522098,0.01131972147567534
2016-06-29,206.66,136758800,204.84,206.93,204.72,0.017029060574400345,0.021350202629238035,208.282945,207.69251200000002,207.00980891006589,206.86324192638878,0.012042559723440103
2016-06-30,209.475,163408900,207.21,209.54,206.56,0.013621407142165864,0.03526242957398451,208.211195,207.68001199999998,207.24458901386913,206.96566381162845,0.012445596003190725
2016-07-01,209.9208,105955800,209.36,210.49,209.29,0.0021281775868242647,0.03746565187308515,208.19323500000002,207.699028,207.4994662506435,207.08155150529007,0.012439315468313405
2016-07-05,208.41,109446800,208.95,209.08,207.71,-0.007197000011432975,0.029999011564693312,208.04623499999997,207.687828,207.58618375058222,207.13364752469045,0.012477506281291666
2016-07-06,209.66,95760950,207.83,209.8,207.06,0.005997792812244995,0.03617673223287543,207.945235,207.70882800000004,207.7836900600506,207.23272017078102,0.012557608593404249
2016-07-07,209.526,85409500,209.87,210.6495,208.63,-0.0006391300200323524,0.035514480577246266,207.803035,207.720964,207.94962434004577,207.32265271310337,0.01252797318053856
2016-07-08,212.65,133850900,211.05,212.94,210.7785,0.014909844124356919,0.05095384007116732,207.83153499999997,207.786964,208.3972791648033,207.5315682929817,0.01299541252832766
2016-07-11,213.4,73418870,213.19,214.07,212.95,0.0035269221725839905,0.054660472472076505,207.99803500000002,207.906014,208.8737287681554,207.76170286972751,0.012808918394185114
2016-07-12,214.95,100654900,214.53,215.3,213.4308,0.007263355201499344,0.062320846100622385,208.32307500000002,208.07839800000002,209.45242126642628,208.04359687483625,0.012718377649708654
2016-07-13,214.92,87173840,215.44,215.45,214.35,-0.00013956734124220826,0.062172580804585875,208.667075,208.21739800000003,209.97314305057617,208.31325974248975,0.012697902607468427
2016-07-14,216.12,90720450,216.4,216.67,215.66,0.005583472920156485,0.06810319264604092,209.085575,208.416614,210.55855799814034,208.61940641925486,0.01270411599263057
2016-07-15,215.83,103992200,216.78,217.0125,215.308,-0.0013418471219692751,0.06666996145102266,209.45857499999997,208.633014,211.06060009355554,208.90217479497036,0.012724261291841283
2016-07-18,216.4092,58340610,215.97,216.6,215.67,0.002683593569012599,0.06953247009983143,209.953035,208.861798,211.56999056083595,209.19656794026565,0.012471903069486137
2016-07-19,216.19,54247840,215.92,216.23,215.63,-0.001012895939728975,0.068449145003459,210.370035,209.071198,212.00999145980393,209.47082017790228,0.012456677064851492
2016-07-20,217.085,58004900,216.75,217.37,216.24,0.004139876960081557,0.07287239300187776,210.80228499999998,209.29511399999998,212.49332560648926,209.76941546504335,0.012464444986748034
2016-07-21,216.265,67610880,216.96,217.22,215.75,-0.0037773222470461887,0.06881980824355005,211.210535,209.451414,212.85253269158554,210.02414427033577,0.012507498639113702
2016-07-22,217.24,62676500,216.41,217.3,216.1,0.004508357801771057,0.07363843036473239,211.532035,209.666214,213.27038672095836,210.30711900483243,0.012254973606303033
2016-07-25,216.65,55742050,217.0,217.06,215.97,-0.0027158902596207124,0.07072254620935037,212.20803500000002,209.86801400000002,213.59225465229565,210.55585943601548,0.008493334435045559
2016-07-26,216.75,69685850,216.53,217.17,215.76,0.00046157396722823485,0.07121676386280495,213.065535,210.107814,213.89299230445798,210.7987669091129,0.007020810778339021
2016-07-27,216.52,83930010,217.19,217.27,215.62,-0.0010611303344867373,0.07008006325985949,213.73155000000003,210.302614,214.14318351355723,211.0231289911085,0.006294563697941314
2016-07-28,216.77,64786550,216.29,217.11,215.75,0.0011546277480141143,0.07131560739349596,214.23705,210.540998,214.39335651226608,211.2484964816533,0.005395417633347602
2016-07-29,217.12,79329720,216.46,217.54,216.13,0.0016146145684365898,0.07304536918058702,214.6193,210.78519799999998,214.65303684443123,211.47875152158844,0.004705550599430326
2016-08-01,216.94,73111310,217.19,217.65,216.405,-0.000829034635224768,0.07215577740436885,214.97026,211.03999800000003,214.8708428592473,211.69291812858498,0.004741167098047118
2016-08-02,215.5492,92202880,216.65,216.83,214.57,-0.006410989213607388,0.0652821982801226,215.32721999999998,211.241182,214.93544830122374,211.84414486864046,0.004666587031199954
2016-08-03,216.18,53665810,215.48,216.245,215.13,0.002926478038424607,0.06839972323811416,215.65322,211.460582,215.05397703444055,212.01417840320357,0.004567041553367767
2016-08-04,216.4097,46454000,216.31,216.78,214.25,0.0010625404755295609,0.06953494118809922,215.99740500000001,211.63137600000002,215.18309350735097,212.18655179915638,0.00454003498762281
2016-08-05,218.18,71799630,217.21,218.23,217.07,0.00818031724086321,0.07828407630720591,216.273905,211.80937600000001,215.46851317331755,212.4215889835032,0.0036697809818909233
2016-08-08,218.05,39681420,218.4,218.52,217.74,-0.0005958382986525068,0.07764159335771503,216.506405,211.983576,215.714369061573,212.64231098415016,0.003653320731752014
2016-08-09,218.18,51073070,218.13,218.76,217.8,0.0005961935335931923,0.07828407630720591,216.66790500000002,212.142376,215.9491910557089,212.85947525928154,0.0033515809047410593
2016-08-10,217.64,57758740,218.31,218.4038,217.23,-0.0024750206251720197,0.07561530097855096,216.80390500000004,212.298376,216.11022047897472,213.0469468177411,0.003424154478459028
2016-08-11,218.65,72337050,218.26,218.94,217.95,0.004640691049439427,0.08060689927844211,216.930405,212.465976,216.3521042428819,213.26667439351596,0.00335829526024551
2016-08-12,218.46,61208890,218.29,218.71,217.99,-0.0008689686713926337,0.07966788573687844,217.06190500000002,212.616976,216.55285621975028,213.4703342212212,0.003345638057387051
2016-08-15,219.09,49712550,218.89,219.5,218.88,0.0028838231255150504,0.08278145695364247,217.19594500000002,212.79317600000002,216.79448896072645,213.6907132713694,0.003352458853613073
2016-08-16,217.96,53068810,218.6,218.68,217.96,-0.005157697749783141,0.07719679746960573,217.284445,212.925376,216.90549001208586,213.85813628033532,0.0035792252933710897
2016-08-17,218.37,74886240,218.0,218.53,217.02,0.0018810790970820168,0.07922308984876958,217.348695,213.059176,217.044967153792,214.03507211247904,0.003489990514049682
2016-08-18,218.86,52668540,218.34,218.9,218.21,0.0022438979713330642,0.08164475635069701,217.47844500000002,213.188976,217.2178274248594,214.22428497081322,0.0033775652093454107
2016-08-19,218.54,75244030,218.31,218.75,217.74,-0.00146212190441386,0.08006325985964224,217.54344499999996,213.318176,217.34374862249183,214.39352869744798,0.0032764663305878787
2016-08-22,218.53,61318460,218.26,218.8,217.83,-4.575821359931176e-05,0.08001383809429674,217.637445,213.487376,217.45672494415928,214.55574325833237,0.0032004803295770084
2016-08-23,218.97,53289030,219.25,219.6,218.9,0.002013453530407716,0.08218839576949688,217.748445,213.69779200000002,217.60084637804886,214.72885136584875,0.003219861961568528
2016-08-24,217.85,71553010,218.8,218.91,217.36,-0.005114855916335537,0.07665315805080564,217.814945,213.893992,217.62457529442517,214.85124935150174,0.0034440534672042994
2016-08-25,217.7,69128600,217.4,218.19,217.22,-0.0006885471654808351,0.07591183157062376,217.861445,214.092992,217.631758599718,214.96296506320755,0.003444975871513665
2016-08-26,217.29,122386400,217.92,219.12,216.25,-0.001883325677537906,0.0738855391914599,217.869945,214.27139200000002,217.59921016164964,215.05422133523865,0.0034591948943892194
2016-08-29,218.3608,70431280,217.44,218.665,217.4,0.00492797643701981,0.07917762182465182,217.940985,214.50820800000002,217.67174252720682,215.18389108679793,0.003618512644681575
2016-08-30,218.0,57588550,218.26,218.59,217.35,-0.0016523112206953128,0.07739448453098774,218.06352500000003,214.711208,217.70300514366332,215.29432673045292,0.0032936145253327723
2016-08-31,217.38,84916020,217.61,217.75,216.465,-0.0028440366972477538,0.07433033507956921,218.12352500000003,214.89000799999997,217.67224274902873,215.37611783906263,0.003328937554017104
2016-09-01,217.39,97720490,217.37,217.73,216.03,4.600239212426693e-05,0.07437975684491449,218.17253999999997,215.075808,217.64536248721646,215.45509361007979,0.003324150979710905
2016-09-02,218.37,79119470,218.39,218.87,217.7,0.004508027048162333,0.07922308984876936,218.18204,215.22700799999998,217.71437558367205,215.56940366458647,0.002941342904895156
2016-09-06,219.0308,56528000,218.7,219.12,217.86,0.003026056692769119,0.0824888801027972,218.23108000000002,215.545024,217.83974933760803,215.7051446973478,0.003010328790172885
2016-09-07,219.01,76302150,218.84,219.22,218.3,-9.49638133085351e-05,0.08238608283087845,218.27258,215.933224,217.95120178164535,215.83474686607929,0.003009855473158774
2016-09-08,218.51,73855230,218.62,218.94,218.15,-0.0022830007762202342,0.07991499456360551,218.31607999999997,216.23943000000003,218.00442065958387,215.93965875368403,0.0030011868029925877
2016-09-09,213.28,220309300,216.97,217.03,213.25,-0.023934831357832587,0.05406741128793091,218.04758,216.37182999999996,217.5544758348616,215.8353584104023,0.00604062196694855
2016-09-12,216.34,167653400,212.39,216.81,212.31,0.014347336834208635,0.0691904714836411,217.94158,216.50913,217.43881146963668,215.85514827666105,0.00697396450054521
2016-09-13,213.23,182323200,214.84,215.1499,212.5,-0.014375520014791587,0.05382030246120362,217.64857999999998,216.575314,217.03797228205224,215.75220128541946,0.007579435840005231
2016-09-14,213.15,133064600,213.29,214.7,212.5,-0.00037518172864969834,0.053424928338440036,217.40807999999998,216.67011400000004,216.66768920757107,215.65015417618736,0.007527488912227179
2016-09-15,215.28,144092600,212.96,215.73,212.75,0.009992962702322306,0.06395176435702266,217.25358,216.78251399999996,216.53552833065956,215.6356383261408,0.007904966375866388
2016-09-16,213.37,155109000,213.48,213.69,212.57,-0.008872166480862087,0.05451220717604022,216.97908,216.85939399999998,216.2340494420253,215.54678976433135,0.008077295215121414
2016-09-19,213.41,80099180,214.13,214.88,213.03,0.00018746777897549194,0.05470989423742201,216.72258000000002,216.874594,215.96509235230863,215.46299408729877,0.008083308744727577
2016-09-20,213.42,69217930,214.41,214.59,213.38,4.6858160348550726e-05,0.05475931600276729,216.46707999999998,216.87499400000002,215.7227026044697,215.3828766721106,0.008084004618342456
2016-09-21,215.82,110068700,214.24,216.03,213.44,0.011245431543435602,0.06662053968567738,216.30958,216.892394,215.7319690230916,215.4000187634004,0.008525720097151097
2016-09-22,217.18,76535390,217.0,217.53,216.71,0.0063015475859513614,0.07334189977265981,216.27608,216.937594,215.8698767351781,215.4698219491494,0.00859573066456102
2016-09-23,215.99,73464500,216.72,216.88,215.88,-0.005479325904779397,0.06746070969655027,216.19058,216.93499400000002,215.88131704611354,215.49022108839844,0.008678797604766909
2016-09-26,214.24,89700700,215.02,215.23,214.01,-0.008102226954951663,0.05881190076109499,216.03807999999998,216.903194,215.72500113695986,215.44119281042205,0.008846107137296602
2016-09-27,215.57,77854200,214.05,215.68,213.62,0.006207991038088112,0.06538499555204091,215.89854,216.88640999999998,215.71023912391607,215.44624407275847,0.008893238282269572
2016-09-28,216.64,87095790,215.83,216.82,214.71,0.004963584914412955,0.07067312444400486,215.83053999999998,216.89541,215.7987877787812,215.49305803068953,0.008974907704843353
2016-09-29,214.68,127225400,216.4,216.87,214.04,-0.009047267355982158,0.06098645843629513,215.69554,216.84731,215.6922365617544,215.46117340203503,0.009173378449275299
2016-09-30,216.3,115113500,215.65,217.12,215.36,0.00754611514812753,0.06899278442225953,215.64104000000003,216.84801,215.75011879396828,215.49406856273953,0.00935207342458557
2016-10-03,215.78,83386110,215.82,216.04,215.04,-0.00240406842348595,0.06642285262429559,215.51154000000002,216.81881,215.75296462311417,215.50528156027917,0.009296110453238065
2016-10-04,214.68,119749100,215.91,216.17,213.99,-0.005097784780795256,0.06098645843629513,215.294,216.77940999999998,215.6507775161509,215.47291757752313,0.009308870156346072
2016-10-05,215.63,72685460,215.41,216.13,215.33,0.004425190981926619,0.06568152614411371,215.125,216.75701,215.64879870508892,215.47907767252224,0.009385567968839364
2016-10-06,215.78,62519840,215.37,216.04,214.735,0.0006956360432222031,0.06642285262429559,214.9885,216.74220999999997,215.66129406650902,215.4908785481096,0.009383349437028834
2016-10-07,215.04,89597910,216.1,216.3,214.19,-0.0034294188525350044,0.06276564198873169,215.07649999999998,216.70761,215.60212320303197,215.47319703641904,0.007659902816153682
2016-10-10,216.16,51620410,216.155,216.7,215.985,0.005208333333333259,0.06830087970742293,215.06750000000002,216.68841,215.65525432655275,215.50013048597123,0.00703350685972989
2016-10-11,213.43,130183700,215.66,215.74,212.58,-0.01262953367875641,0.054808737768113014,215.07750000000001,216.61821,215.44332534307154,215.4189488982861,0.006854481649545308
2016-10-12,213.71,73322980,213.59,214.32,213.01,0.0013119055428010284,0.05619254719778599,215.10549999999998,216.581426,215.27824673896947,215.35193129443172,0.006859104434763775
2016-10-13,213.01,101184500,212.16,213.59,211.21,-0.0032754667540125793,0.05273302362360388,214.99200000000002,216.518026,215.06222324002,215.26009085151284,0.006489022390620314
2016-10-14,213.12,93285170,214.15,214.69,213.03,0.0005164076803907403,0.05327666304240397,214.9795,216.452232,214.87724959811334,215.17616572008097,0.006184695060594271
2016-10-17,212.38,58185200,213.09,213.39,212.17,-0.00347222222222221,0.04961945240684007,214.92799999999997,216.336232,214.63941630305493,215.06651216243074,0.006231558867111686
2016-10-18,213.71,76618560,214.24,214.31,213.27,0.006262359920896632,0.05619254719778621,214.94249999999997,216.249432,214.55090046466873,215.0133156070413,0.006398498203979825
2016-10-19,214.28,66342420,214.02,214.64,213.6,0.0026671657854100417,0.05900958782247723,214.86550000000003,216.17143199999998,214.52510042041456,214.9845581322554,0.00587746947699996
2016-10-20,213.88,73492220,213.87,214.53,213.11,-0.0018667164457719654,0.05703271720865888,214.7005,216.09623200000001,214.46366228513696,214.9412421270689,0.005671756430063129
2016-10-21,213.98,88974470,212.96,214.08,212.76,0.00046755189826064303,0.057526934862113466,214.6,216.00283199999998,214.417599210362,214.90354635737992,0.005565659976281514
2016-10-24,214.89,59934750,215.0,215.32,214.48,0.004252733900364403,0.06202431550855003,214.6325,215.93143199999997,214.4625897617561,214.90301512767877,0.0053535356855679474
2016-10-25,214.17,66356080,214.68,214.98,213.98,-0.0033505514449253537,0.058465948403676915,214.5625,215.83303199999997,214.43472407016029,214.87426943639727,0.005210424795107025
2016-10-26,213.74,75561030,213.21,214.42,212.93,-0.0020077508521266774,0.05634081249382228,214.41749999999996,215.748632,214.36855987300217,214.82978828202874,0.005070163589353681
2016-10-27,213.17,77031450,214.58,214.62,213.08,-0.002666791428838855,0.05352377186913104,214.342,215.64463199999997,214.2544113136686,214.7646985454786,0.0047021133111622235
2016-10-28,212.54,140491700,213.14,213.93,211.71,-0.002955387718722169,0.05041020065236723,214.154,215.51823199999998,214.09113404570016,214.67745546526376,0.0043478586863048
2016-10-31,212.55,60669300,212.93,213.19,212.36,4.704996706506037e-05,0.050459622417712735,213.9925,215.39843199999999,213.94435937468108,214.594025839175,0.0043367960383252765
2016-11-01,211.01,122395800,212.93,212.99,209.6,-0.0072453540343450085,0.042848670554512136,213.80899999999997,215.248032,213.66489657709243,214.4534758062662,0.004474642263859159
2016-11-02,209.74,102709200,210.65,211.1,209.23,-0.006018672100848166,0.03657210635563901,213.5145,215.063432,213.29109690308363,214.26863361778518,0.004435579903403544
2016-11-03,208.78,88715720,209.99,210.24,208.46,-0.004577095451511415,0.03182761688247493,213.1645,214.882032,212.86146862659947,214.0533930837544,0.004462680078436357
2016-11-04,208.55,108488200,208.91,209.89,208.38,-0.0011016380879393939,0.030690916279529468,212.84,214.69903199999996,212.45085256692332,213.8375737471366,0.004443816927481179
2016-11-07,213.15,109397700,211.45,213.19,211.3,0.022057060656916816,0.05342492833844026,212.6895,214.61623200000002,212.51743803674015,213.8106100707783,0.0067732940805317375
2016-11-08,214.11,104838900,212.69,214.77,212.38,0.0045038705137228074,0.05816941781160434,212.72349999999997,214.53121599999997,212.66911060466967,213.82235085231642,0.006245210493952897
2016-11-09,216.3792,257961800,212.37,217.1,212.34,0.010598290598290427,0.06938420480379559,212.85696,214.49880000000002,213.02245245184398,213.92261944634322,0.006665093722562434
2016-11-10,216.92,171730900,217.3,218.31,215.22,0.002499316015587505,0.07205693387367806,213.05246000000002,214.48960000000002,213.39364745643024,214.04016378178073,0.0066113326180763515
2016-11-11,216.42,100424400,216.08,216.7,215.32,-0.0023049972340033476,0.06958584560640513,213.21746,214.47019999999998,213.6818715081988,214.13349069229915,0.006650617340444188
2016-11-14,216.59,94378460,217.03,217.27,215.72,0.0007855096571482978,0.07042601561727801,213.42795999999998,214.4346,213.9588361264656,214.22982439064037,0.006574734702198238
2016-11-15,218.28,91367180,217.04,218.28,216.8,0.007802760976961087,0.0787782939606605,213.65646,214.419584,214.3703755429927,214.3886548066937,0.006648209082573979
2016-11-16,217.87,65385810,217.56,218.14,217.42,-0.0018783214220267075,0.07675200158149686,213.83596000000003,214.396784,214.70367311032675,214.52517814760765,0.006668734163696703
2016-11-17,218.99,69130300,218.05,219.06,217.92,0.005140680222150751,0.08228723930018811,214.09146,214.406384,215.11189471886706,214.70026920064265,0.006702371386665465
2016-11-18,218.5,86161200,219.07,219.27,218.29,-0.002237545093383253,0.07986557279826068,214.31745999999998,214.51078400000003,215.4345714123083,214.84927825159784,0.00674513967902854
2016-11-21,220.15,72151670,219.17,220.18,219.0,0.007551487414187763,0.08802016408026136,214.58046,214.586984,215.88365984923132,215.05714969271165,0.00686637811283463
2016-11-22,220.58,67275320,220.51,220.79,219.73,0.0019532137179196774,0.09014529999011622,214.90096,214.73398400000002,216.3309303397807,215.27373205770337,0.006781975630812067
2016-11-23,220.7,56502980,219.98,220.76,219.75,0.0005440203100914864,0.0907383611742616,215.24895999999998,214.884984,216.74703221218255,215.48652687896993,0.006736415334483223
2016-11-25,221.52,37872260,221.1,221.56,221.01,0.003715450838241985,0.0947909459325893,215.66646,215.009784,217.20160057292708,215.72313366802993,0.006673285399869381
2016-11-28,220.48,76527520,221.16,221.48,220.36,-0.0046948356807512415,0.08965108233666164,216.06346,215.151984,217.51382908979116,215.90967744575426,0.006751377346895886
2016-11-29,220.91,69579660,220.52,221.44,220.17,0.00195029027576199,0.09177621824651627,216.48145999999997,215.301984,217.83727393838248,216.10576852631291,0.00673792270570542
2016-11-30,220.38,112309600,221.63,221.82,220.31,-0.0023991670816169153,0.08915686468320705,216.94996,215.441184,218.0794383252032,216.2733854468497,0.0064716296262998
2016-12-01,219.57,78874240,220.73,220.73,219.15,-0.00367546964334331,0.08515370169022485,217.44146,215.51618399999998,218.22139657994575,216.402664448934,0.0063348813113713615
2016-12-02,219.68,74621240,219.67,220.25,219.26,0.0005009791865919766,0.08569734110902494,217.98646,215.566184,218.36031119137948,216.5311874117209,0.006143109688806017
2016-12-05,221.0,67101250,220.65,221.4,220.42,0.006008739985433387,0.09222101413462536,218.60895999999997,215.666384,218.61171012553382,216.70643496420243,0.006125432669990925
2016-12-06,221.7,59512650,221.22,221.7441,220.662,0.0031674208144796268,0.09568053770880747,219.03645999999998,215.81558400000003,218.90583297072106,216.90226104403763,0.004160788664253192
2016-12-07,224.6,110194800,221.52,224.67,221.38,0.013080739738385194,0.11001284965899027,219.56095999999997,215.996184,219.44813459255715,217.20413315995773,0.004824106324610531
2016-12-08,225.15,96247920,224.57,225.7,224.26,0.0024487978628673357,0.1127310467529905,219.99949999999998,216.166384,219.991169393266,217.51573578113587,0.004423181812134473
2016-12-09,226.51,87827850,225.41,226.53,225.37,0.006040417499444839,0.11945240683997294,220.47899999999998,216.40298400000003,220.61201040343113,217.86845202501289,0.004514242898839841
2016-12-12,226.25,101715300,226.4,226.96,225.76,-0.0011478521919561224,0.11816744094099119,220.9705,216.60198400000002,221.14896179358053,218.19714018089473,0.004460902624867958
2016-12-13,227.76,110247300,227.02,228.34,227.0,0.0066740331491712546,0.12563012750815528,221.529,216.84158399999995,221.7785844799062,218.5721542914479,0.004553707475634356
2016-12-14,225.88,141538000,227.41,228.23,225.365,-0.00825430277485073,0.11633883562320912,221.90900000000002,217.06558400000003,222.16919548181988,218.858736476097,0.004971018815705317
2016-12-15,226.81,123647300,226.16,227.81,225.8904,0.004117230387816528,0.1209350598003367,222.356,217.28918399999998,222.6111768645037,219.17055073193634,0.004922867002011249
2016-12-16,225.04,156228600,226.01,226.08,224.67,-0.007803888717428764,0.11218740733419041,222.6585,217.47438400000001,222.8424933535986,219.40072521303688,0.005325998706818701
2016-12-19,225.53,90032620,225.25,226.02,225.08,0.0021773906861002335,0.11460907383611785,223.01000000000005,217.684184,223.09844636754158,219.64108893017269,0.005259378562234062
2016-12-20,226.4,89669640,226.15,226.57,225.88,0.0038575799228484087,0.11890876742117262,223.3225,217.88898400000002,223.41288004682335,219.90614426624435,0.005101793680631512
2016-12-21,225.77,67782110,226.25,226.45,225.77,-0.0027826855123674887,0.11579519620440881,223.58200000000002,218.13578399999997,223.63736766141162,220.1360993930583,0.005184636000726325
2016-12-22,225.38,55966720,225.6,225.74,224.92,-0.001727421712362176,0.11386774735593597,223.81599999999997,218.36918400000002,223.80333264603908,220.34174255411483,0.005223943641034001
2016-12-23,225.71,36670460,225.43,225.72,225.21,0.0014641938060164783,0.11549866561233602,224.02549999999997,218.623184,223.98492001308296,220.55226245395346,0.00518790462719881
2016-12-27,226.27,42619920,226.02,226.73,226.0,0.0024810597669575607,0.11826628447168153,224.315,218.886184,224.20254667850364,220.77648745575922,0.00502245726632692
2016-12-28,224.4,64009720,226.57,226.59,224.27,-0.008264462809917328,0.10902441435208088,224.4895,219.126584,224.22135175674137,220.91858598690592,0.005454584672822864
2016-12-29,224.35,48614080,224.48,224.89,223.84,-0.00022281639928700692,0.10877730552535358,224.68800000000002,219.339384,224.23360397038505,221.0531512423214,0.005408959543526651
2016-12-30,223.53,108693200,224.73,224.83,222.73,-0.003655003342990848,0.1047247207670261,224.88600000000002,219.52438400000003,224.16659406844363,221.15028256615193,0.005408048824625674
2017-01-03,225.24,91087570,225.04,225.83,223.8837,0.007649979868474155,0.11317584264109959,225.164,219.751584,224.26882320478234,221.31066364198912,0.005612138906453895
2017-01-04,226.58,78458530,225.62,226.75,225.61,0.005949209731841654,0.11979835919739101,225.44300000000004,220.00358400000002,224.48893528051735,221.51730428347975,0.005609505973376587
2017-01-05,226.4,78291080,226.27,226.58,225.48,-0.0007944213964162783,0.11890876742117285,225.67800000000003,220.233784,224.67094144427762,221.7087825468727,0.005608648538022415
2017-01-06,227.21,71356460,226.53,227.75,225.9,0.003577738515901041,0.12291193041415505,225.8085,220.494584,224.91275654482263,221.9245165646424,0.0048940926627017945
2017-01-09,226.46,46723610,226.91,227.0701,226.4163,-0.0033009110514502504,0.11920529801324564,225.87400000000002,220.748984,225.06011306436332,222.10237866014663,0.004947689866865608
2017-01-10,226.46,63204500,226.48,227.45,226.01,0.0,0.11920529801324564,225.87150000000003,221.014784,225.19343562966205,222.27326577151342,0.00475974082829256
2017-01-11,227.1,74510600,226.36,227.1,225.59,0.0028261061556125178,0.12236829099535496,225.914,221.305984,225.37501318874186,222.4625494667482,0.0047921500640750354
2017-01-12,226.53,72028310,226.5,226.75,224.955,-0.002509907529722577,0.11955125037066394,225.85250000000002,221.585584,225.4850119326712,222.62205733079728,0.00457403293088643
2017-01-13,227.05,62681260,226.73,227.4,226.69,0.002295501699554281,0.12212118216862788,225.911,221.906384,225.63405841527393,222.79570214135424,0.004196406586527592
2017-01-17,226.25,61098430,226.31,226.78,225.8,-0.0035234529839243134,0.11816744094099119,225.88300000000004,222.236584,225.69271951858116,222.9311648024776,0.0041751569179297515
2017-01-18,226.75,54598260,226.535,226.8,225.9,0.0022099447513812542,0.12063852920826412,225.96850000000003,222.595984,225.79341289776391,223.08092304551772,0.0037869964889791106
2017-01-19,225.91,66166860,226.84,227.0,225.41,-0.003704520396912936,0.11648710091924563,225.9875,222.943184,225.8045164313102,223.19186723981113,0.003868031308310948
2017-01-20,226.74,126753400,226.7,227.31,225.9719,0.003674029480766672,0.12058910744291862,226.0045,223.21498399999996,225.89361010451876,223.33100970099503,0.0038588316616983316
2017-01-23,226.15,74924440,226.35,226.805,225.27,-0.0026020993208080156,0.1176732232875366,226.02349999999996,223.45578400000002,225.91802818980267,223.4415583401717,0.0038519806973716622
2017-01-24,227.6,95251650,226.4,228.08,226.27,0.006411673667919393,0.12483937926262789,226.13450000000003,223.68019999999996,226.07821598125003,223.60463448369438,0.004073322252645749
